177.8784 	EXP 	polygon_4: autoDraw = False
177.9009 	EXP 	New trial (rep=20, index=0): None
177.9133 	EXP 	strza: autoDraw = False
177.9133 	EXP 	strza: autoDraw = False
177.9133 	EXP 	polygon_3: autoDraw = False
177.9133 	EXP 	polygon_4: autoDraw = False
177.9133 	EXP 	fiksa: autoDraw = True
179.9161 	EXP 	fiksa: autoDraw = False
179.9161 	EXP 	fiksa: autoDraw = False
179.9161 	EXP 	strza: autoDraw = True
179.9161 	EXP 	polygon_4: autoDraw = True
182.8797 	EXP 	polygon_3: autoDraw = True
185.8826 	EXP 	polygon_3: autoDraw = False
185.8826 	EXP 	polygon_4: autoDraw = False
185.9222 	EXP 	New trial (rep=21, index=0): None
185.9313 	EXP 	strza: autoDraw = False
185.9313 	EXP 	polygon_3: autoDraw = False
185.9313 	EXP 	polygon_4: autoDraw = False
185.9313 	EXP 	fiksa: autoDraw = True
187.9331 	EXP 	fiksa: autoDraw = False
187.9331 	EXP 	fiksa: autoDraw = False
187.9331 	EXP 	strza: autoDraw = True
187.9331 	EXP 	polygon_4: autoDraw = True
190.9158 	EXP 	polygon_3: autoDraw = True
193.9017 	EXP 	polygon_3: autoDraw = False
193.9017 	EXP 	polygon_4: autoDraw = False
193.9186 	EXP 	New trial (rep=22, index=0): None
193.9362 	EXP 	strza: autoDraw = False
193.9362 	EXP 	strza: autoDraw = False
193.9362 	EXP 	polygon_3: autoDraw = False
193.9362 	EXP 	polygon_4: autoDraw = False
193.9362 	EXP 	fiksa: autoDraw = True
195.9525 	EXP 	fiksa: autoDraw = False
195.9525 	EXP 	strza: autoDraw = True
195.9525 	EXP 	polygon_4: autoDraw = True
198.9354 	EXP 	polygon_3: autoDraw = True
201.9199 	EXP 	polygon_3: autoDraw = False
201.9199 	EXP 	polygon_4: autoDraw = False
201.9219 	EXP 	New trial (rep=23, index=0): None
201.9390 	EXP 	strza: autoDraw = False
201.9390 	EXP 	polygon_3: autoDraw = False
201.9390 	EXP 	polygon_4: autoDraw = False
201.9390 	EXP 	fiksa: autoDraw = True
203.9547 	EXP 	fiksa: autoDraw = False
203.9547 	EXP 	strza: autoDraw = True
203.9547 	EXP 	polygon_4: autoDraw = True
206.9227 	EXP 	polygon_3: autoDraw = True
209.9263 	EXP 	polygon_3: autoDraw = False
209.9263 	EXP 	polygon_4: autoDraw = False
209.9284 	EXP 	New trial (rep=24, index=0): None
209.9394 	EXP 	strza: autoDraw = False
209.9394 	EXP 	polygon_3: autoDraw = False
209.9394 	EXP 	polygon_4: autoDraw = False
209.9394 	EXP 	fiksa: autoDraw = True
211.9399 	EXP 	fiksa: autoDraw = False
211.9399 	EXP 	fiksa: autoDraw = False
211.9399 	EXP 	strza: autoDraw = True
211.9399 	EXP 	polygon_3: autoDraw = True
214.9288 	EXP 	polygon_4: autoDraw = True
217.9255 	EXP 	polygon_3: autoDraw = False
217.9255 	EXP 	polygon_4: autoDraw = False
217.9295 	EXP 	New trial (rep=25, index=0): None
217.9447 	EXP 	strza: autoDraw = False
217.9447 	EXP 	strza: autoDraw = False
217.9447 	EXP 	polygon_3: autoDraw = False
217.9447 	EXP 	polygon_4: autoDraw = False
217.9447 	EXP 	fiksa: autoDraw = True
219.9592 	EXP 	fiksa: autoDraw = False
219.9592 	EXP 	strza: autoDraw = True
219.9592 	EXP 	polygon_4: autoDraw = True
222.9307 	EXP 	polygon_3: autoDraw = True
225.9279 	EXP 	polygon_3: autoDraw = False
225.9279 	EXP 	polygon_4: autoDraw = False
225.9516 	EXP 	New trial (rep=26, index=0): None
225.9629 	EXP 	strza: autoDraw = False
225.9629 	EXP 	polygon_3: autoDraw = False
225.9629 	EXP 	polygon_4: autoDraw = False
225.9629 	EXP 	fiksa: autoDraw = True
227.9641 	EXP 	fiksa: autoDraw = False
227.9641 	EXP 	fiksa: autoDraw = False
227.9641 	EXP 	strza: autoDraw = True
227.9641 	EXP 	polygon_4: autoDraw = True
230.9499 	EXP 	polygon_3: autoDraw = True
233.9477 	EXP 	polygon_3: autoDraw = False
233.9477 	EXP 	polygon_4: autoDraw = False
233.9520 	EXP 	New trial (rep=27, index=0): None
233.9666 	EXP 	strza: autoDraw = False
233.9666 	EXP 	strza: autoDraw = False
233.9666 	EXP 	polygon_3: autoDraw = False
233.9666 	EXP 	polygon_4: autoDraw = False
233.9666 	EXP 	fiksa: autoDraw = True
235.9835 	EXP 	fiksa: autoDraw = False
235.9835 	EXP 	strza: autoDraw = True
235.9835 	EXP 	polygon_4: autoDraw = True
238.9707 	EXP 	polygon_3: autoDraw = True
241.9503 	EXP 	polygon_3: autoDraw = False
241.9503 	EXP 	polygon_4: autoDraw = False
241.9762 	EXP 	New trial (rep=28, index=0): None
241.9862 	EXP 	strza: autoDraw = False
241.9862 	EXP 	polygon_3: autoDraw = False
241.9862 	EXP 	polygon_4: autoDraw = False
241.9862 	EXP 	fiksa: autoDraw = True
243.9847 	EXP 	fiksa: autoDraw = False
243.9847 	EXP 	fiksa: autoDraw = False
243.9847 	EXP 	strza: autoDraw = True
243.9847 	EXP 	polygon_3: autoDraw = True
246.9737 	EXP 	polygon_4: autoDraw = True
249.9560 	EXP 	polygon_3: autoDraw = False
249.9560 	EXP 	polygon_4: autoDraw = False
249.9764 	EXP 	New trial (rep=29, index=0): None
249.9887 	EXP 	strza: autoDraw = False
249.9887 	EXP 	strza: autoDraw = False
249.9887 	EXP 	polygon_3: autoDraw = False
249.9887 	EXP 	polygon_4: autoDraw = False
249.9887 	EXP 	fiksa: autoDraw = True
251.9922 	EXP 	fiksa: autoDraw = False
251.9922 	EXP 	fiksa: autoDraw = False
251.9922 	EXP 	strza: autoDraw = True
251.9922 	EXP 	polygon_4: autoDraw = True
254.9708 	EXP 	polygon_3: autoDraw = True
257.9723 	EXP 	polygon_3: autoDraw = False
257.9723 	EXP 	polygon_4: autoDraw = False
257.9920 	EXP 	New trial (rep=30, index=0): None
258.0096 	EXP 	strza: autoDraw = False
258.0096 	EXP 	polygon_3: autoDraw = False
258.0096 	EXP 	polygon_4: autoDraw = False
258.0096 	EXP 	fiksa: autoDraw = True
260.0238 	EXP 	fiksa: autoDraw = False
260.0238 	EXP 	strza: autoDraw = True
260.0238 	EXP 	polygon_3: autoDraw = True
263.0096 	EXP 	polygon_4: autoDraw = True
266.0084 	EXP 	polygon_3: autoDraw = False
266.0084 	EXP 	polygon_4: autoDraw = False
266.0106 	EXP 	New trial (rep=31, index=0): None
266.0280 	EXP 	strza: autoDraw = False
266.0280 	EXP 	polygon_3: autoDraw = False
266.0280 	EXP 	polygon_4: autoDraw = False
266.0280 	EXP 	fiksa: autoDraw = True
268.0428 	EXP 	fiksa: autoDraw = False
268.0428 	EXP 	strza: autoDraw = True
268.0428 	EXP 	polygon_3: autoDraw = True
271.0278 	EXP 	polygon_4: autoDraw = True
274.0292 	EXP 	polygon_3: autoDraw = False
274.0292 	EXP 	polygon_4: autoDraw = False
274.0312 	EXP 	New trial (rep=32, index=0): None
274.0469 	EXP 	strza: autoDraw = False
274.0469 	EXP 	polygon_3: autoDraw = False
274.0469 	EXP 	polygon_4: autoDraw = False
274.0469 	EXP 	fiksa: autoDraw = True
276.0457 	EXP 	fiksa: autoDraw = False
276.0457 	EXP 	strza: autoDraw = True
276.0457 	EXP 	polygon_4: autoDraw = True
279.0129 	EXP 	polygon_3: autoDraw = True
282.0157 	EXP 	polygon_3: autoDraw = False
282.0157 	EXP 	polygon_4: autoDraw = False
282.0358 	EXP 	New trial (rep=33, index=0): None
282.0487 	EXP 	strza: autoDraw = False
282.0487 	EXP 	strza: autoDraw = False
282.0487 	EXP 	polygon_3: autoDraw = False
282.0487 	EXP 	polygon_4: autoDraw = False
282.0487 	EXP 	fiksa: autoDraw = True
284.0519 	EXP 	fiksa: autoDraw = False
284.0519 	EXP 	fiksa: autoDraw = False
284.0519 	EXP 	strza: autoDraw = True
284.0519 	EXP 	polygon_3: autoDraw = True
287.0163 	EXP 	polygon_4: autoDraw = True
290.0180 	EXP 	polygon_3: autoDraw = False
290.0180 	EXP 	polygon_4: autoDraw = False
290.0541 	EXP 	New trial (rep=34, index=0): None
290.0672 	EXP 	strza: autoDraw = False
290.0672 	EXP 	polygon_3: autoDraw = False
290.0672 	EXP 	polygon_4: autoDraw = False
290.0672 	EXP 	fiksa: autoDraw = True
292.0689 	EXP 	fiksa: autoDraw = False
292.0689 	EXP 	fiksa: autoDraw = False
292.0689 	EXP 	strza: autoDraw = True
292.0689 	EXP 	polygon_3: autoDraw = True
295.0397 	EXP 	polygon_4: autoDraw = True
298.0388 	EXP 	polygon_3: autoDraw = False
298.0388 	EXP 	polygon_4: autoDraw = False
298.0554 	EXP 	New trial (rep=35, index=0): None
298.0702 	EXP 	strza: autoDraw = False
298.0702 	EXP 	strza: autoDraw = False
298.0702 	EXP 	polygon_3: autoDraw = False
298.0702 	EXP 	polygon_4: autoDraw = False
298.0702 	EXP 	fiksa: autoDraw = True
300.0701 	EXP 	fiksa: autoDraw = False
300.0701 	EXP 	fiksa: autoDraw = False
300.0701 	EXP 	strza: autoDraw = True
300.0701 	EXP 	polygon_3: autoDraw = True
303.0404 	EXP 	polygon_4: autoDraw = True
306.0429 	EXP 	polygon_3: autoDraw = False
306.0429 	EXP 	polygon_4: autoDraw = False
306.0573 	EXP 	New trial (rep=36, index=0): None
306.0717 	EXP 	strza: autoDraw = False
306.0717 	EXP 	strza: autoDraw = False
306.0717 	EXP 	polygon_3: autoDraw = False
306.0717 	EXP 	polygon_4: autoDraw = False
306.0717 	EXP 	fiksa: autoDraw = True
308.0728 	EXP 	fiksa: autoDraw = False
308.0728 	EXP 	strza: autoDraw = True
308.0728 	EXP 	polygon_4: autoDraw = True
311.0403 	EXP 	polygon_3: autoDraw = True
314.0413 	EXP 	polygon_3: autoDraw = False
314.0413 	EXP 	polygon_4: autoDraw = False
314.0604 	EXP 	New trial (rep=37, index=0): None
314.0762 	EXP 	strza: autoDraw = False
314.0762 	EXP 	polygon_3: autoDraw = False
314.0762 	EXP 	polygon_4: autoDraw = False
314.0762 	EXP 	fiksa: autoDraw = True
316.0778 	EXP 	fiksa: autoDraw = False
316.0778 	EXP 	fiksa: autoDraw = False
316.0778 	EXP 	strza: autoDraw = True
316.0778 	EXP 	polygon_4: autoDraw = True
319.0443 	EXP 	polygon_3: autoDraw = True
322.0446 	EXP 	polygon_3: autoDraw = False
322.0446 	EXP 	polygon_4: autoDraw = False
322.0689 	EXP 	New trial (rep=38, index=0): None
322.0828 	EXP 	strza: autoDraw = False
322.0828 	EXP 	strza: autoDraw = False
322.0828 	EXP 	polygon_3: autoDraw = False
322.0828 	EXP 	polygon_4: autoDraw = False
322.0828 	EXP 	fiksa: autoDraw = True
324.0958 	EXP 	fiksa: autoDraw = False
324.0958 	EXP 	strza: autoDraw = True
324.0958 	EXP 	polygon_3: autoDraw = True
327.0620 	EXP 	polygon_4: autoDraw = True
330.0634 	EXP 	polygon_3: autoDraw = False
330.0634 	EXP 	polygon_4: autoDraw = False
330.0829 	EXP 	New trial (rep=39, index=0): None
330.0986 	EXP 	strza: autoDraw = False
330.0986 	EXP 	polygon_3: autoDraw = False
330.0986 	EXP 	polygon_4: autoDraw = False
330.0986 	EXP 	fiksa: autoDraw = True
332.1158 	EXP 	fiksa: autoDraw = False
332.1158 	EXP 	strza: autoDraw = True
332.1158 	EXP 	polygon_3: autoDraw = True
335.1061 	EXP 	polygon_4: autoDraw = True
338.0829 	EXP 	polygon_3: autoDraw = False
338.0829 	EXP 	polygon_4: autoDraw = False
338.1037 	EXP 	New trial (rep=40, index=0): None
